user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
HillsideMoncton,Hillside Church,7.9526E+17,2016-11-06 13:40,/HillsideMoncton/status/795259660588744704,0,0,0,"@bslauen President/CEO of Compassion Canada @CompassionCA  speaks on ""God's Heart For The Poor"" #BelieveTheStory @HillsideMoncton #Monctonpic.twitter.com/3PWs1ZfpDu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""217253799"" dir=""ltr"" href=""/bslauen""><s>@</s><b>bslauen</b></a> President/CEO of Compassion Canada <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a>  speaks on ""God's Heart For The Poor"" <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BelieveTheStory?src=hash""><s>#</s><b>BelieveTheStory</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""441018524"" dir=""ltr"" href=""/HillsideMoncton""><s>@</s><b>HillsideMoncton</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Moncton?src=hash""><s>#</s><b>Moncton</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/3PWs1ZfpDu"">pic.twitter.com/3PWs1ZfpDu</a></p>"
,,,,,,,,,
HillsideMoncton,Hillside Church,7.95256E+17,2016-11-06 13:27,/HillsideMoncton/status/795256278536876032,0,0,0,"Very happy to have @bslauen from @CompassionCA to speak to @HillsideMoncton on ""GODS HEART FOR THE POOR"" #BelieveTheStory #HillsideMpic.twitter.com/3C3wry5Owa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Very happy to have <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""217253799"" dir=""ltr"" href=""/bslauen""><s>@</s><b>bslauen</b></a> from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> to speak to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""441018524"" dir=""ltr"" href=""/HillsideMoncton""><s>@</s><b>HillsideMoncton</b></a> on ""GODS HEART FOR THE POOR"" <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BelieveTheStory?src=hash""><s>#</s><b>BelieveTheStory</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HillsideM?src=hash""><s>#</s><b>HillsideM</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/3C3wry5Owa"">pic.twitter.com/3C3wry5Owa</a></p>"
,,,,,,,,,
VisJeremy,Jeremy Vis,7.95124E+17,2016-11-06 4:42,/VisJeremy/status/795124244325625856,1,0,0,"What a treat to have @wess_stafford at @northview_cc for @CompassionCA this wknd. Join us Sunday: 8:30, 10, 11:30. Don't miss this! pic.twitter.com/HXMCBVFb2Y","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What a treat to have <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""23656675"" dir=""ltr"" href=""/wess_stafford""><s>@</s><b>wess_stafford</b></a> at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""206589509"" dir=""ltr"" href=""/northview_cc""><s>@</s><b>northview_cc</b></a> for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> this wknd. Join us Sunday: 8:30, 10, 11:30. Don't miss this! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HXMCBVFb2Y"">pic.twitter.com/HXMCBVFb2Y</a></p>"
,,,,,,,,,
willwalkermusic,Will Walker Music,7.94982E+17,2016-11-05 19:17,/willwalkermusic/status/794981938998218752,0,0,0,"#Repost @mama2greatkids with repostapp
・・・
#1000gifts ~ @CompassionCA Ambassador Artist… https://www.instagram.com/p/BMcJywGDGn1/ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Repost?src=hash""><s>#</s><b>Repost</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""32733082"" dir=""ltr"" href=""/Mama2GreatKids""><s>@</s><b>mama2greatkids</b></a> with repostapp
・・・
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1000gifts?src=hash""><s>#</s><b>1000gifts</b></a> ~ <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> Ambassador Artist… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BMcJywGDGn1/"" dir=""ltr"" href=""https://t.co/zcGTLRPfhZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BMcJywGDGn1/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BMcJywGDGn1/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
Mama2GreatKids,Aimee Esparaz,7.94979E+17,2016-11-05 19:06,/Mama2GreatKids/status/794979140243890176,1,0,0,#1000gifts ~ @CompassionCA Ambassador @willwalkermusic leading worship & sharing his story… https://www.instagram.com/p/BMcIhOPBXFx/ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1000gifts?src=hash""><s>#</s><b>1000gifts</b></a> ~ <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> Ambassador <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""126168058"" dir=""ltr"" href=""/willwalkermusic""><s>@</s><b>willwalkermusic</b></a> leading worship &amp; sharing his story… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BMcIhOPBXFx/"" dir=""ltr"" href=""https://t.co/TbJKl2cxkY"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BMcIhOPBXFx/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BMcIhOPBXFx/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
Mama2GreatKids,Aimee Esparaz,7.94697E+17,2016-11-05 0:25,/Mama2GreatKids/status/794697186365698048,1,0,0,#1000gifts ~ So grateful for @reggiedabbs & his passion for @compassionCA's ministry! @tbyaf… https://www.instagram.com/p/BMaITVkB1ep/ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1000gifts?src=hash""><s>#</s><b>1000gifts</b></a> ~ So grateful for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""32127922"" dir=""ltr"" href=""/reggiedabbs""><s>@</s><b>reggiedabbs</b></a> &amp; his passion for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionCA</strong></b></a>'s ministry! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""57012003"" dir=""ltr"" href=""/TBYAF""><s>@</s><b>tbyaf</b></a>… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BMaITVkB1ep/"" dir=""ltr"" href=""https://t.co/fkPnGZxKXf"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BMaITVkB1ep/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BMaITVkB1ep/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,8.40335E+17,2017-03-10 22:53,/CompassionCA/status/840334937744117760,8,1,0,"Shaddai, an English tutor in Mexico, is so excited to deliver you sponsor letters to the children at her Compassion centre!pic.twitter.com/7rQcsakuRq","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Shaddai, an English tutor in Mexico, is so excited to deliver you sponsor letters to the children at her Compassion centre!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7rQcsakuRq"">pic.twitter.com/7rQcsakuRq</a></p>"
,,,,,,,,,
mairea8,"Trish Gergich, CFRE",8.40267E+17,2017-03-10 18:24,/mairea8/status/840267208085385216,1,0,0,Some awesome #digital ideas in #giftplanning from Susan @CompassionCA https://twitter.com/cagplondon/status/840254400480309249 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Some awesome <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digital?src=hash""><s>#</s><b>digital</b></a> ideas in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/giftplanning?src=hash""><s>#</s><b>giftplanning</b></a> from Susan <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/cagplondon/status/840254400480309249"" dir=""ltr"" href=""https://t.co/Gg3WqwfJZQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/cagplondon/status/840254400480309249""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/cagplondon/sta</span><span class=""invisible"">tus/840254400480309249</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
RyanCFP,Ryan Fraser,8.40259E+17,2017-03-10 17:51,/RyanCFP/status/840258718788907010,1,0,1,"Big shift to digital in 4 years for @CompassionCA: 2000 Plan Giv. Snail mail surveys got 50 responses, today zero. @CAGP_ACPDP @CAGPLondon","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Big shift to digital in 4 years for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a>: 2000 Plan Giv. Snail mail surveys got 50 responses, today zero. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""326879628"" dir=""ltr"" href=""/CAGP_ACPDP""><s>@</s><b>CAGP_ACPDP</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1901688841"" dir=""ltr"" href=""/CAGPLondon""><s>@</s><b>CAGPLondon</b></a></p>"
,,,,,,,,,
CAGPLondon,CAGP London,8.40254E+17,2017-03-10 17:33,/CAGPLondon/status/840254400480309249,2,0,0,Excited to have Susan Andrews from @CompassionCA here to talk about digital marketing and gift planning! pic.twitter.com/OFSfeUdJiW,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Excited to have Susan Andrews from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> here to talk about digital marketing and gift planning! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/OFSfeUdJiW"">pic.twitter.com/OFSfeUdJiW</a></p>"
,,,,,,,,,
ParkwoodWindsor,Parkwood Gospel Church,8.0037E+17,2016-11-20 16:07,/ParkwoodWindsor/status/800369979824754688,0,0,0,Amazing having @shaungroves with us this morning for @CompassionCA Sunday! #CompassionSunday #Compassion,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Amazing having <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19096272"" dir=""ltr"" href=""/shaungroves""><s>@</s><b>shaungroves</b></a> with us this morning for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> Sunday! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CompassionSunday?src=hash""><s>#</s><b>CompassionSunday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Compassion?src=hash""><s>#</s><b>Compassion</b></a></p>"
,,,,,,,,,
AJtheWonderdog,AJ Martin,8.00345E+17,2016-11-20 14:28,/AJtheWonderdog/status/800345072839471105,0,0,0,Bringing the word on behalf of @CompassionCA (@ Pinewoods Chapel @ Angus Morisson) https://www.swarmapp.com/c/2fwZU9pRFxA ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bringing the word on behalf of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> (@ Pinewoods Chapel @ Angus Morisson) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.swarmapp.com/c/2fwZU9pRFxA"" dir=""ltr"" href=""https://t.co/Ddn6ZszfVy"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.swarmapp.com/c/2fwZU9pRFxA""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">swarmapp.com/c/2fwZU9pRFxA</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
Mama2GreatKids,Aimee Esparaz,8.37708E+17,2017-03-03 16:56,/Mama2GreatKids/status/837708283989348352,0,0,0,Beautiful & inspiring read on my blog roll today! Thank you @shaungroves for these words: https://blog.compassion.com/we-re-losing-a-friend-part-of-our-family/ … @compassion @compassionCA,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Beautiful &amp; inspiring read on my blog roll today! Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19096272"" dir=""ltr"" href=""/shaungroves""><s>@</s><b>shaungroves</b></a> for these words: <a class=""twitter-timeline-link"" data-expanded-url=""https://blog.compassion.com/we-re-losing-a-friend-part-of-our-family/"" dir=""ltr"" href=""https://t.co/BPxmGzzv0o"" rel=""nofollow noopener"" target=""_blank"" title=""https://blog.compassion.com/we-re-losing-a-friend-part-of-our-family/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">blog.compassion.com/we-re-losing-a</span><span class=""invisible"">-friend-part-of-our-family/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8983712"" dir=""ltr"" href=""/compassion""><s>@</s><b>compassion</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionCA</strong></b></a></p>"
,,,,,,,,,
Mama2GreatKids,Aimee Esparaz,8.37474E+17,2017-03-03 1:25,/Mama2GreatKids/status/837474023114227712,0,0,0,"Sweet Annu, the child God used to change the trajectory of our lives, was a @CompassionCA child from India. Saddened by this news... https://twitter.com/compassionca/status/837434765871575041 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Sweet Annu, the child God used to change the trajectory of our lives, was a <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> child from India. Saddened by this news... <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/compassionca/status/837434765871575041"" dir=""ltr"" href=""https://t.co/upkejQf33R"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/compassionca/status/837434765871575041""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/compassionca/s</span><span class=""invisible"">tatus/837434765871575041</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
juliusnaredo,"""KUYA"" Julius Naredo",8.37471E+17,2017-03-03 1:13,/juliusnaredo/status/837470992201043971,0,0,0,"In lieu of traditional wedding favours, we made a donation to @CompassionCA @compassion #PrayForIndia … https://www.instagram.com/p/BRKDRA-lx4P/ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In lieu of traditional wedding favours, we made a donation to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8983712"" dir=""ltr"" href=""/compassion""><s>@</s><b>compassion</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PrayForIndia?src=hash""><s>#</s><b>PrayForIndia</b></a> … <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BRKDRA-lx4P/"" dir=""ltr"" href=""https://t.co/Up6u8NGZmS"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BRKDRA-lx4P/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BRKDRA-lx4P/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
,,,,,,,,,
beccahboo13,Beccah ♡,8.3747E+17,2017-03-03 1:11,/beccahboo13/status/837470407716442114,1,0,0,When you're doing a project about @CompassionCA and end up crying because you want to sponsor all of the kids but you can't ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When you're doing a project about <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> and end up crying because you want to sponsor all of the kids but you can't <img alt=""😩"" aria-label=""Emoji: Weary face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f629.png"" title=""Weary face""/></p>"
,,,,,,,,,
AJtheWonderdog,AJ Martin,8.37455E+17,2017-03-03 0:10,/AJtheWonderdog/status/837455122024255488,0,0,0,"#Repost @compassionca with @repostapp
・・・
With heavy hearts, Compassion is closing our ope… http://ift.tt/2ljXCYv pic.twitter.com/qee5URPdHF","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Repost?src=hash""><s>#</s><b>Repost</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionca</strong></b></a> with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""808396487637995520"" dir=""ltr"" href=""/repostapp""><s>@</s><b>repostapp</b></a>
・・・
With heavy hearts, Compassion is closing our ope… <a class=""twitter-timeline-link"" data-expanded-url=""http://ift.tt/2ljXCYv"" dir=""ltr"" href=""https://t.co/Gq7pVjPYJC"" rel=""nofollow noopener"" target=""_blank"" title=""http://ift.tt/2ljXCYv""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ift.tt/2ljXCYv</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/qee5URPdHF"">pic.twitter.com/qee5URPdHF</a></p>"
,,,,,,,,,
shaungroves,Shaun Groves,7.96428E+17,2016-11-09 19:01,/shaungroves/status/796427602995118082,0,0,0,Not bitter.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not bitter.</p>"
,,,,,,,,,
KenLockett,Ken Lockett,7.96425E+17,2016-11-09 18:50,/KenLockett/status/796424861736456192,0,1,0,"I love your music,  your tender hearted lyrics,  your blog,  your adoption work,  please don't be bitter over a buffoon beating a criminal.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I love your music,  your tender hearted lyrics,  your blog,  your adoption work,  please don't be bitter over a buffoon beating a criminal.</p>"
,,,,,,,,,
shaungroves,Shaun Groves,7.96197E+17,2016-11-09 3:46,/shaungroves/status/796197153119096832,31,4,0,Hey @CompassionCA @CompassionAU and @compassionuk - you got any job openings?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15847062"" dir=""ltr"" href=""/CompassionAU""><s>@</s><b>CompassionAU</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""150829126"" dir=""ltr"" href=""/compassionuk""><s>@</s><b>compassionuk</b></a> - you got any job openings?</p>"
